Series Code,"Country Code","YR2000","YR2001","YR2002","YR2003","YR2004","YR2005","YR2006","YR2007","YR2008","YR2009","YR2010","YR2011","YR2012","YR2013","YR2014","YR2015"
PA.NUS.PPPC.RF,"MLT","0.544845831473003","0.545738644970393","0.56132198119441","0.651223892722368","0.705223547303247","0.705769602334802","0.704987715830858","0.777229229652074","0.820663219966033","0.760241610797727","0.737882498994974","0.793105961033377","0.746810190845684","0.771403733431198","0.792554878324165",".."
PA.NUS.PPPC.RF,"MHL","0.892618088139635","0.859770792210582","0.893857460913465","0.889991792832476","0.895469327941112","0.8870834109731","0.880642466242057","0.863841317142185","0.879202233608303","0.889805180056482","0.909160110609546","0.938595164408269","0.95687156794541","0.949920966182786","0.928225120742308",".."
PA.NUS.PPPC.RF,"MRT","0.220137280611408","0.211301395982296","0.211341506905976","0.230751779793351","0.249105123267512","0.263874457179737","0.299792957235184","0.31353791186585","0.36533076391213","0.332876990924942","0.371771692454095","0.412121316160757","0.361322254098409","0.351678515904819","0.325934608492467",".."
PA.NUS.PPPC.RF,"MUS","0.429234921187888","0.40503292654823","0.410524642085962","0.456923775051265","0.478693840185767","0.450775184692554","0.450707857013094","0.479920576202844","0.551961536342719","0.487128061015416","0.508530388059862","0.555316637384853","0.537687183669381","0.535172940849896","0.538952058836233",".."
PA.NUS.PPPC.RF,"MEX","0.644444047828953","0.674873502231906","0.678717575268468","0.630237026497634","0.635361155413787","0.653967044084213","0.659328574574281","0.672346315038158","0.671135071026173","0.549814925814926","0.606819958847737","0.617630822728261","0.596735487300201","0.627581349827748","0.596350799322926",".."
PA.NUS.PPPC.RF,"FSM","0.864750516356101","0.855283245855572","0.842531484764405","0.822826249012786","0.809212468664361","0.800344228997799","0.787551406400283","0.79224539305128","0.814394283537163","0.850092265515603","0.868122295219986","0.879293960153449","0.901980359196699","0.89296638383002","0.917901183126135",".."
PA.NUS.PPPC.RF,"MDA","0.191794129324938","0.203109749515796","0.2082690690289","0.228334794165119","0.271369740753576","0.281321444318663","0.297036885934868","0.362503435325336","0.453870524801449","0.430450066959206","0.424256483597056","0.471517130054402","0.484385609609731","0.478240306447122","0.449340074021582",".."
PA.NUS.PPPC.RF,"MCO","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"MNG","0.128523431078357","0.136130743087444","0.140992560164962","0.147571363824528","0.162117097472559","0.185505714149475","0.224301857091907","0.245831741862478","0.29397022553151","0.240883993389548","0.350916335249983","0.424432994685155","0.438361936178009","0.394820904849746","0.345679902825218",".."
PA.NUS.PPPC.RF,"MNE","0.245973649095396","0.280317541504406","0.300039225549223","0.381544986057305","0.431832522033935","0.437143886837135","0.41659159981825","0.477214526611771","0.526274249680998","0.510225689799414","0.497208437430534","0.514842355968888","0.476860801257881","0.491422610362479","0.490101646761473",".."
PA.NUS.PPPC.RF,"MAR","0.356505878615417","0.330251107961205","0.337278997630671","0.383427471433076","0.406992324475207","0.400219426261692","0.397353887982453","0.453795883681893","0.491761140467013","0.470160334901971","0.448953697893221","0.4545055365951","0.420170732513084","0.431732102805001","0.425903523964515",".."
PA.NUS.PPPC.RF,"MOZ","0.623718959017521","0.514089475987398","0.49122107490177","0.503078174328076","0.554297426934433","0.558437711592888","0.530767959771338","0.542334295137874","0.610750167130952","0.541033224203417","0.466221539057217","0.551457728338755","0.559354971570849","0.566948205973113","0.518549145640185",".."
PA.NUS.PPPC.RF,"MMR","..","..","..","..","..","..","..","..","..","..","..","0.287283","..","..","..",".."
PA.NUS.PPPC.RF,"NAM","0.42521655071142","0.372859213226673","0.332108924550167","0.458282908101537","0.532259674963102","0.552768377452344","0.550349135202274","0.550839361279923","0.510993813943631","0.528850726805763","0.626269415002887","0.642220764697722","0.629849767589831","0.575444192275727","0.543240507239079",".."
PA.NUS.PPPC.RF,"NPL","0.18962699439751","0.193422626841411","0.191657206234638","0.189131856350994","0.202042381249733","0.211431943374329","0.220749327821407","0.237406472812006","0.266619115265913","0.25938064112493","0.304338312381921","0.340761634472774","0.318428968820145","0.308020559497399","0.295541995805641",".."
PA.NUS.PPPC.RF,"NLD","0.822159572507831","0.810391051454139","0.848806700545831","1.04461625282167","1.12860069530668","1.11448078597189","1.0891456529921","1.17366684916507","1.23381866119818","1.16928174492915","1.12434437086093","1.15411175979983","1.0651430237832","1.07237224144176","1.08051982004464",".."
PA.NUS.PPPC.RF,"NCL","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"NZL","0.634093883107188","0.617006947932362","0.724018926511903","0.914675094662269","1.01341243697479","1.0807575864254","0.961601063484858","1.10667009627398","1.04780276938216","0.918177275282654","1.07745784695201","1.17389398009164","1.21173280868237","1.15721319701641","1.17684002405757",".."
